customer_id,segment,region,signup_date
C101955,Value Shopper,Midwest,2023-11-21
C101956,Occasional,Midwest,2025-02-27
C101957,Value Shopper,South,2023-08-30
C101958,Mainstream,Northeast,2024-11-30
C101959,Value Shopper,Northeast,2024-11-02
C101960,Value Shopper,West,2025-02-01
C101961,Mainstream,Northeast,2024-09-19
C101962,Value Shopper,Northeast,2024-06-01
C101963,Mainstream,Midwest,2024-11-13
C101964,Mainstream,South,2023-01-30
C101965,Value Shopper,South,2023-12-20
C101966,Value Shopper,Midwest,2025-03-04
C101967,Mainstream,South,2024-09-01
C101968,Mainstream,South,2025-02-10
C101969,Premium,Northeast,2024-09-10
C101970,Premium,Northeast,2024-11-29
C101971,Occasional,Midwest,2024-07-11
C101972,Premium,Midwest,2024-08-25
C101973,Mainstream,South,2024-02-08
C101974,Premium,South,2025-01-09
C101975,Value Shopper,Midwest,2024-10-18
C101976,Mainstream,Northeast,2024-11-03
C101977,Premium,Northeast,2024-06-12
C101978,Mainstream,South,2023-08-10
C101979,Premium,Midwest,2022-12-27
C101980,Occasional,South,2025-01-19
C101981,Occasional,Northeast,2024-04-01
C101982,Occasional,South,2023-08-04
C101983,Mainstream,West,2023-04-01
C101984,Mainstream,Northeast,2024-10-22
C101985,Mainstream,Midwest,2024-10-28
C101986,Mainstream,West,2024-10-09
C101987,Mainstream,Midwest,2024-05-20
C101988,Premium,South,2023-09-30
C101989,Premium,Northeast,2023-08-09
C101990,Mainstream,South,2022-12-05
C101991,Value Shopper,Northeast,2024-10-25
C101992,Mainstream,West,2023-02-09
C101993,Value Shopper,South,2024-05-08
C101994,Occasional,South,2024-01-23
C101995,Mainstream,South,2024-02-11
C101996,Value Shopper,South,2025-01-11
C101997,Value Shopper,Midwest,2022-12-24
C101998,Mainstream,West,2024-09-05
C101999,Mainstream,West,2023-01-10
C102000,Mainstream,Midwest,2022-12-29
C102001,Value Shopper,West,2023-11-23
C102002,Mainstream,South,2023-01-19
C102003,Mainstream,South,2024-09-18
C102004,Premium,Midwest,2024-02-13
C102005,Mainstream,Northeast,2022-12-22
C102006,Mainstream,Northeast,2022-12-31
C102007,Value Shopper,Northeast,2024-04-23
C102008,Occasional,South,2024-10-02
C102009,Mainstream,Midwest,2023-11-29
C102010,Premium,Midwest,2024-03-05
C102011,Value Shopper,West,2024-09-27
C102012,Mainstream,Midwest,2024-04-21
C102013,Value Shopper,Midwest,2023-06-04
C102014,Mainstream,Northeast,2024-04-23
C102015,Occasional,Northeast,2024-05-06
C102016,Mainstream,South,2024-08-03
C102017,Value Shopper,South,2024-04-30
C102018,Value Shopper,South,2025-02-16
C102019,Mainstream,Northeast,2023-05-12
C102020,Value Shopper,South,2025-02-01
C102021,Value Shopper,Northeast,2024-02-21
C102022,Premium,Northeast,2024-06-12
C102023,Mainstream,Northeast,2023-02-19
C102024,Value Shopper,Northeast,2023-10-12
C102025,Occasional,Midwest,2024-09-01
C102026,Value Shopper,Northeast,2024-07-11
C102027,Occasional,West,2022-12-31
C102028,Mainstream,Midwest,2024-02-28
C102029,Occasional,Northeast,2023-02-09
C102030,Mainstream,Northeast,2025-03-10
C102031,Occasional,South,2024-12-17
C102032,Occasional,Northeast,2022-12-15
C102033,Value Shopper,West,2024-11-15
C102034,Occasional,West,2025-01-05
C102035,Mainstream,Northeast,2023-09-20
C102036,Mainstream,Midwest,2024-07-21
C102037,Mainstream,Northeast,2023-12-03
C102038,Mainstream,South,2024-05-29
C102039,Value Shopper,Midwest,2023-09-09
C102040,Mainstream,Northeast,2023-08-25
C102041,Mainstream,Northeast,2023-11-18
C102042,Premium,South,2023-03-29
C102043,Occasional,Midwest,2024-10-23
C102044,Mainstream,Northeast,2023-09-16
C102045,Mainstream,South,2023-10-29
C102046,Value Shopper,South,2024-12-15
C102047,Value Shopper,West,2024-01-17
C102048,Value Shopper,Northeast,2024-02-26
C102049,Mainstream,South,2025-02-05
C102050,Value Shopper,South,2024-12-09
C102051,Occasional,Northeast,2023-04-19
C102052,Mainstream,South,2023-12-29
C102053,Mainstream,Midwest,2025-02-17
C102054,Mainstream,West,2023-10-06
C102055,Value Shopper,Northeast,2023-10-05
C102056,Mainstream,South,2023-05-10
C102057,Mainstream,Midwest,2023-03-03
C102058,Mainstream,West,2024-08-08
C102059,Mainstream,Midwest,2024-09-02
C102060,Occasional,West,2025-02-16
C102061,Occasional,West,2024-09-05
C102062,Mainstream,Northeast,2023-06-19
C102063,Mainstream,West,2022-12-31
C102064,Mainstream,West,2025-03-01
C102065,Value Shopper,Northeast,2023-09-09
C102066,Mainstream,Midwest,2023-08-16
C102067,Value Shopper,South,2024-12-25
C102068,Mainstream,Midwest,2024-03-31
C102069,Mainstream,Northeast,2023-05-27
C102070,Value Shopper,Northeast,2024-12-11
C102071,Occasional,Midwest,2025-03-08
C102072,Occasional,Midwest,2023-02-08
C102073,Premium,Northeast,2024-11-18
C102074,Mainstream,West,2023-10-21
C102075,Occasional,South,2024-02-09
C102076,Value Shopper,Northeast,2025-01-01
C102077,Premium,South,2025-02-19
C102078,Value Shopper,South,2023-07-05
C102079,Premium,West,2023-05-25
C102080,Value Shopper,Northeast,2023-02-03
C102081,Occasional,Northeast,2024-03-11
C102082,Occasional,West,2022-12-09
C102083,Value Shopper,West,2023-11-08
C102084,Mainstream,South,2023-01-28
C102085,Occasional,South,2023-11-02
C102086,Mainstream,Northeast,2022-12-31
C102087,Occasional,South,2024-10-26
C102088,Mainstream,Northeast,2023-05-22
C102089,Mainstream,Northeast,2023-08-30
C102090,Value Shopper,West,2024-11-25
C102091,Value Shopper,Northeast,2024-08-13
C102092,Premium,Midwest,2023-05-30
C102093,Mainstream,West,2023-01-27
C102094,Mainstream,Northeast,2024-07-18
C102095,Mainstream,West,2023-10-21
C102096,Mainstream,West,2024-08-29
C102097,Occasional,South,2023-12-06
C102098,Occasional,Northeast,2023-09-13
C102099,Mainstream,Midwest,2023-12-11
C102100,Occasional,Midwest,2024-08-15
C102101,Premium,Midwest,2024-12-22
C102102,Mainstream,Midwest,2023-01-08
C102103,Occasional,West,2024-02-09
C102104,Value Shopper,Northeast,2022-12-25
C102105,Value Shopper,South,2023-12-25
C102106,Occasional,Northeast,2024-12-07
C102107,Mainstream,South,2023-09-27
C102108,Occasional,West,2025-01-16
C102109,Occasional,Midwest,2024-05-08
C102110,Value Shopper,Northeast,2025-01-17
C102111,Occasional,South,2024-08-22
C102112,Mainstream,South,2023-02-22
C102113,Mainstream,South,2023-06-09
C102114,Mainstream,Midwest,2023-10-24
C102115,Occasional,Northeast,2023-04-19
C102116,Value Shopper,West,2024-01-15
C102117,Mainstream,West,2023-12-28
C102118,Premium,Midwest,2025-02-05
C102119,Premium,West,2023-11-26
C102120,Premium,Midwest,2024-09-15
C102121,Value Shopper,Midwest,2025-01-24
C102122,Value Shopper,Northeast,2024-11-30
C102123,Mainstream,Midwest,2023-05-21
C102124,Occasional,South,2024-01-16
C102125,Value Shopper,Northeast,2023-09-15
C102126,Value Shopper,Midwest,2023-10-29
C102127,Occasional,South,2023-09-26
C102128,Value Shopper,South,2024-10-19
C102129,Occasional,South,2023-12-11
C102130,Premium,West,2024-02-08
C102131,Occasional,Northeast,2025-02-27
C102132,Value Shopper,South,2023-01-17
C102133,Value Shopper,South,2024-01-09
C102134,Premium,South,2024-09-05
C102135,Occasional,Midwest,2023-04-03
C102136,Premium,Northeast,2024-04-22
C102137,Value Shopper,West,2023-06-16
C102138,Premium,Midwest,2024-11-22
C102139,Premium,West,2023-08-29
C102140,Premium,South,2023-08-30
C102141,Premium,South,2024-04-11
C102142,Occasional,West,2023-04-30
C102143,Mainstream,South,2023-07-24
C102144,Value Shopper,Midwest,2023-11-12
C102145,Mainstream,South,2023-09-20
C102146,Value Shopper,West,2024-02-09
C102147,Mainstream,Midwest,2024-04-12
C102148,Mainstream,Midwest,2024-03-15
C102149,Value Shopper,Northeast,2024-05-28
C102150,Mainstream,West,2023-08-12
C102151,Value Shopper,Northeast,2023-03-13
C102152,Occasional,South,2024-08-25
C102153,Occasional,Midwest,2024-11-08
C102154,Value Shopper,Midwest,2023-07-01
C102155,Occasional,South,2023-11-04
C102156,Mainstream,Northeast,2024-01-18
C102157,Value Shopper,South,2024-02-16
C102158,Value Shopper,South,2024-06-01
C102159,Mainstream,West,2023-01-01
C102160,Premium,Northeast,2024-07-23
C102161,Premium,West,2023-01-18
C102162,Value Shopper,South,2023-12-25
C102163,Value Shopper,West,2024-10-20
C102164,Mainstream,Midwest,2023-12-11
C102165,Value Shopper,South,2023-04-01
C102166,Value Shopper,West,2025-03-01
C102167,Value Shopper,West,2024-12-11
C102168,Occasional,Midwest,2024-09-03
C102169,Occasional,Northeast,2023-11-07
C102170,Mainstream,Midwest,2023-05-01
C102171,Occasional,Midwest,2025-01-23
C102172,Mainstream,Midwest,2024-02-16
C102173,Mainstream,Northeast,2024-11-10
C102174,Value Shopper,West,2023-09-10
C102175,Mainstream,Northeast,2023-09-04
C102176,Occasional,South,2025-03-01
C102177,Mainstream,Northeast,2024-02-07
C102178,Mainstream,Midwest,2023-03-25
C102179,Mainstream,Northeast,2023-05-31
C102180,Value Shopper,Northeast,2024-01-04
C102181,Occasional,South,2023-01-02
C102182,Mainstream,West,2023-12-20
C102183,Mainstream,Northeast,2023-11-14
C102184,Mainstream,Midwest,2024-09-10
C102185,Mainstream,Midwest,2023-09-21
C102186,Value Shopper,West,2025-02-27
C102187,Premium,South,2023-04-28
C102188,Value Shopper,South,2024-04-05
C102189,Premium,South,2023-02-11
C102190,Occasional,West,2024-08-02
C102191,Occasional,Northeast,2025-03-09
C102192,Mainstream,Midwest,2024-10-13
C102193,Mainstream,West,2024-03-06
C102194,Value Shopper,South,2024-01-07
C102195,Premium,South,2024-10-26
C102196,Value Shopper,South,2025-01-19
C102197,Mainstream,Midwest,2025-03-04
C102198,Value Shopper,South,2023-10-26
C102199,Value Shopper,South,2025-03-06
C102200,Mainstream,Midwest,2023-04-07
C102201,Value Shopper,South,2023-06-28
C102202,Premium,West,2023-02-10
C102203,Mainstream,Northeast,2023-07-13
C102204,Value Shopper,Midwest,2024-08-31
C102205,Mainstream,Midwest,2024-11-10
C102206,Value Shopper,South,2024-09-09
C102207,Value Shopper,Northeast,2024-05-08
C102208,Premium,South,2024-01-31
C102209,Value Shopper,West,2024-07-12
C102210,Occasional,Midwest,2023-10-21
C102211,Value Shopper,West,2024-11-01
C102212,Value Shopper,West,2024-06-16
C102213,Premium,Northeast,2024-07-03
C102214,Mainstream,Northeast,2024-02-19
C102215,Value Shopper,West,2024-12-07
C102216,Mainstream,West,2023-06-27
C102217,Value Shopper,Northeast,2023-10-13
C102218,Occasional,Northeast,2024-09-08
C102219,Mainstream,Northeast,2024-01-13
C102220,Premium,West,2024-12-11
C102221,Occasional,Northeast,2023-09-14
C102222,Mainstream,South,2023-10-03
C102223,Occasional,West,2024-12-10
C102224,Mainstream,Northeast,2023-12-22
C102225,Occasional,South,2024-02-02
C102226,Value Shopper,Northeast,2023-09-02
C102227,Premium,West,2023-07-17
C102228,Mainstream,Midwest,2024-05-29
C102229,Mainstream,South,2023-03-08
C102230,Mainstream,South,2024-12-02
C102231,Premium,Northeast,2024-09-09
C102232,Value Shopper,Northeast,2023-05-06
C102233,Value Shopper,Midwest,2024-06-30
C102234,Premium,Midwest,2024-04-15
C102235,Premium,West,2023-05-01
C102236,Occasional,West,2023-07-14
C102237,Premium,Midwest,2023-11-05
C102238,Occasional,South,2024-07-04
C102239,Premium,South,2024-05-15
C102240,Value Shopper,West,2024-02-16
C102241,Value Shopper,Midwest,2024-08-31
C102242,Premium,Northeast,2024-08-23
C102243,Mainstream,Northeast,2024-04-27
C102244,Value Shopper,South,2024-09-16
C102245,Mainstream,Midwest,2023-09-04
C102246,Occasional,Midwest,2024-12-04
C102247,Mainstream,Northeast,2024-04-25
C102248,Mainstream,South,2024-10-16
C102249,Mainstream,Northeast,2024-02-27
C102250,Value Shopper,Northeast,2023-05-30
C102251,Mainstream,Midwest,2024-02-24
C102252,Mainstream,Northeast,2023-10-04
C102253,Value Shopper,South,2024-07-03
C102254,Premium,Midwest,2023-12-31
C102255,Mainstream,Midwest,2024-10-27
C102256,Occasional,South,2024-06-17
C102257,Occasional,Northeast,2024-06-22
C102258,Value Shopper,Northeast,2023-05-28
C102259,Premium,West,2025-02-28
C102260,Mainstream,Midwest,2024-11-01
C102261,Occasional,Midwest,2024-09-18
C102262,Value Shopper,Northeast,2023-08-31
C102263,Premium,Midwest,2024-02-18
C102264,Mainstream,South,2023-03-22
C102265,Value Shopper,South,2024-02-21
C102266,Value Shopper,South,2023-03-30
C102267,Premium,Northeast,2024-03-04
C102268,Premium,Northeast,2024-05-23
C102269,Mainstream,West,2023-10-20
C102270,Mainstream,West,2024-01-18
C102271,Mainstream,Northeast,2024-11-29
C102272,Premium,Midwest,2023-02-26
C102273,Value Shopper,Northeast,2024-09-20
C102274,Occasional,Northeast,2023-04-20
C102275,Value Shopper,Midwest,2022-12-28
C102276,Mainstream,Northeast,2023-05-02
C102277,Value Shopper,South,2024-08-29
C102278,Value Shopper,South,2023-11-02
C102279,Mainstream,Northeast,2024-11-27
C102280,Value Shopper,Northeast,2024-02-09
C102281,Occasional,West,2022-12-16
C102282,Value Shopper,Northeast,2024-07-19
C102283,Mainstream,South,2023-02-28
C102284,Mainstream,Midwest,2024-09-18
C102285,Value Shopper,South,2023-04-17
C102286,Value Shopper,Midwest,2023-09-13
C102287,Mainstream,Northeast,2024-08-25
C102288,Mainstream,Northeast,2025-02-03
C102289,Mainstream,Northeast,2023-10-05
C102290,Mainstream,Midwest,2024-10-22
C102291,Mainstream,South,2023-05-06
C102292,Value Shopper,Northeast,2024-10-03
C102293,Mainstream,Northeast,2024-05-30
C102294,Occasional,South,2023-05-08
C102295,Mainstream,South,2023-08-08
C102296,Premium,West,2023-03-18
C102297,Mainstream,South,2023-10-14
C102298,Premium,Midwest,2023-05-17
C102299,Premium,South,2024-05-19
C102300,Mainstream,West,2025-03-09
C102301,Occasional,West,2022-12-08
C102302,Value Shopper,Midwest,2024-02-23
C102303,Value Shopper,Northeast,2024-03-21
C102304,Premium,Northeast,2025-01-01
C102305,Occasional,South,2024-01-25
C102306,Value Shopper,South,2024-02-25
C102307,Value Shopper,South,2023-12-28
C102308,Value Shopper,Northeast,2023-07-11
C102309,Value Shopper,South,2023-01-13
C102310,Premium,West,2023-11-05
C102311,Mainstream,Midwest,2023-01-11
C102312,Mainstream,South,2024-03-02
C102313,Mainstream,Midwest,2023-08-12
C102314,Value Shopper,West,2024-02-17
C102315,Value Shopper,West,2023-03-20
C102316,Mainstream,South,2025-01-16
C102317,Occasional,South,2024-12-15
C102318,Occasional,West,2023-05-06
C102319,Value Shopper,Midwest,2023-09-11
C102320,Occasional,Midwest,2024-04-24
C102321,Premium,South,2023-02-16
C102322,Premium,Northeast,2023-09-21
C102323,Mainstream,Midwest,2023-06-26
C102324,Mainstream,West,2025-01-02
C102325,Mainstream,South,2024-11-10
C102326,Value Shopper,Midwest,2024-03-26
C102327,Value Shopper,Northeast,2024-02-06
C102328,Value Shopper,Midwest,2025-01-14
C102329,Mainstream,Midwest,2025-01-16
C102330,Premium,Northeast,2025-02-16
C102331,Mainstream,South,2023-03-13
C102332,Value Shopper,Northeast,2023-04-11
C102333,Occasional,Midwest,2024-06-16
C102334,Occasional,Midwest,2024-02-23
C102335,Premium,West,2022-12-13
C102336,Occasional,Midwest,2023-01-18
C102337,Mainstream,Northeast,2024-12-10
C102338,Occasional,Northeast,2024-11-24
C102339,Value Shopper,South,2023-09-23
C102340,Mainstream,South,2024-12-12
C102341,Value Shopper,Midwest,2024-04-07
C102342,Value Shopper,Midwest,2024-10-02
C102343,Value Shopper,Northeast,2023-11-21
C102344,Mainstream,South,2023-03-03
C102345,Premium,South,2023-11-26
C102346,Mainstream,Northeast,2023-12-16
C102347,Value Shopper,Northeast,2024-03-02
C102348,Occasional,Northeast,2023-02-24
C102349,Mainstream,Northeast,2025-03-06
C102350,Mainstream,South,2023-06-20
C102351,Premium,Northeast,2023-05-13
C102352,Value Shopper,Northeast,2024-02-11
C102353,Mainstream,Northeast,2024-02-20
C102354,Occasional,West,2023-12-01
C102355,Value Shopper,West,2024-09-03
C102356,Mainstream,Northeast,2024-02-02
C102357,Occasional,Midwest,2024-04-20
C102358,Premium,Northeast,2024-07-25
C102359,Value Shopper,Midwest,2022-12-18
C102360,Value Shopper,Northeast,2024-03-19
C102361,Value Shopper,South,2024-12-06
C102362,Mainstream,South,2022-12-12
C102363,Mainstream,West,2023-11-02
C102364,Value Shopper,Northeast,2025-01-11
C102365,Occasional,West,2023-09-19
C102366,Mainstream,South,2023-12-17
C102367,Value Shopper,Northeast,2025-02-26
C102368,Mainstream,Midwest,2023-05-14
C102369,Premium,Northeast,2023-01-21
C102370,Value Shopper,Northeast,2024-11-16
C102371,Value Shopper,Northeast,2024-11-23
C102372,Occasional,South,2023-12-28
C102373,Mainstream,Midwest,2024-01-31
C102374,Mainstream,West,2024-10-27
C102375,Mainstream,Northeast,2024-08-06
C102376,Value Shopper,West,2023-07-08
C102377,Value Shopper,Northeast,2022-12-12
C102378,Mainstream,South,2024-01-02
C102379,Value Shopper,Midwest,2024-11-15
C102380,Value Shopper,Northeast,2024-12-16
C102381,Occasional,West,2025-02-05
C102382,Occasional,Midwest,2024-12-03
C102383,Premium,South,2024-03-27
C102384,Occasional,South,2023-12-05
C102385,Value Shopper,Midwest,2024-09-06
C102386,Occasional,Midwest,2024-08-07
C102387,Value Shopper,South,2024-02-20
C102388,Occasional,Northeast,2023-02-09
C102389,Occasional,South,2025-01-11
C102390,Premium,West,2023-12-14
C102391,Occasional,Northeast,2023-09-28
C102392,Mainstream,Northeast,2024-05-07
C102393,Value Shopper,South,2024-06-13
C102394,Mainstream,Midwest,2023-05-23
C102395,Mainstream,Midwest,2024-10-28
C102396,Value Shopper,Northeast,2023-07-28
C102397,Mainstream,South,2023-05-03
C102398,Occasional,Northeast,2023-11-03
C102399,Value Shopper,Midwest,2024-07-31
C102400,Premium,South,2025-02-13
C102401,Occasional,Northeast,2024-10-05
C102402,Occasional,Midwest,2025-01-23
C102403,Occasional,West,2023-03-25
C102404,Mainstream,South,2023-01-26
C102405,Occasional,West,2024-03-08
C102406,Premium,Midwest,2023-07-29
C102407,Value Shopper,South,2024-10-20
C102408,Mainstream,Northeast,2024-06-12
C102409,Premium,Northeast,2025-02-17
C102410,Value Shopper,Northeast,2023-06-29
C102411,Mainstream,Midwest,2024-01-08
C102412,Premium,West,2024-01-21
C102413,Value Shopper,Midwest,2023-06-16
C102414,Mainstream,South,2024-04-04
C102415,Premium,South,2023-12-04
C102416,Mainstream,South,2023-12-07
C102417,Value Shopper,Midwest,2023-09-27
C102418,Value Shopper,South,2022-12-12
C102419,Mainstream,Midwest,2024-02-07
C102420,Occasional,Northeast,2023-09-04
C102421,Value Shopper,West,2022-11-29
C102422,Mainstream,Northeast,2023-08-13
C102423,Value Shopper,Northeast,2023-07-19
C102424,Mainstream,West,2023-10-23
C102425,Occasional,Midwest,2023-03-18
C102426,Premium,South,2024-01-26
C102427,Value Shopper,Midwest,2024-06-29
C102428,Mainstream,Midwest,2024-05-08
C102429,Value Shopper,Northeast,2024-09-30
C102430,Mainstream,Midwest,2023-12-11
C102431,Premium,Midwest,2024-02-04
C102432,Value Shopper,South,2024-10-06
C102433,Value Shopper,South,2023-11-21
C102434,Mainstream,West,2024-07-06
C102435,Occasional,Northeast,2023-11-27
C102436,Occasional,South,2023-11-13
C102437,Value Shopper,South,2024-08-25
C102438,Premium,West,2023-04-23
C102439,Mainstream,Northeast,2023-09-07
C102440,Mainstream,South,2023-06-03
C102441,Premium,West,2023-09-24
C102442,Occasional,Northeast,2023-06-09
C102443,Occasional,West,2024-03-26
C102444,Mainstream,Northeast,2024-09-25
C102445,Mainstream,South,2024-09-16
C102446,Premium,West,2023-09-29
C102447,Value Shopper,South,2025-03-04
C102448,Mainstream,Midwest,2024-04-07
C102449,Mainstream,Northeast,2023-10-28
C102450,Premium,West,2024-10-27
C102451,Value Shopper,Midwest,2024-07-30
C102452,Value Shopper,Northeast,2024-08-15
C102453,Occasional,South,2023-05-11
C102454,Value Shopper,Midwest,2023-12-25
C102455,Mainstream,Northeast,2024-11-18
